submission_id,QUD,RT,age,b1,b2,comments,education,endTime,experiment_id,gender,languages,optionLeft,optionRight,p1,p2,picture,question,question1,question2,question3,question4,response,startDate,startTime,timeSpent,trial_name,trial_number,utterances,participant_id
568,How acceptable is the utterance below as an informative description of the picture?,12007|16943|19559|23783,50,335|160|80|40,375|100|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|75|100,NA,images/group2/S59-1007.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,32|87|81|39,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,10,bg|gb|b|g,participant1
568,How acceptable is the utterance below as an informative description of the picture?,7599|10528|12467|15683,50,408.5|154.33333333333331|80|40,328.5|154.33333333333331|80|40,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,seesaw,NA,images/group2/S97-1674.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,85|79|80|81,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,11,gb|g|bg|b,participant1
568,How acceptable is the utterance below as an informative description of the picture?,6110|11174|13502|15902,50,292.5|40|40|80,437.5|40|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,250|180|75|200,475|180|75|200,images/group2/S15-443.jpg,NA,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,41|85|83|37,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,12,b|bg|gb|g,participant1
568,How acceptable is the utterance below as an informative description of the picture?,5526|7327|9758|12487,50,287.5|140|40|80,437.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S89-1642.jpg,NA,The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",65|67|70|71,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,13,b|g|bg|gb,participant1
568,How acceptable is the utterance below as an informative description of the picture?,5759|7958|12567|15030,50,370|100|40|80,335|160|80|40,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|75|100,NA,images/group2/S44-806.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,88|80|28|91,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,14,bg|gb|b|g,participant1
568,How acceptable is the utterance below as an informative description of the picture?,3040|6184|8183|10687,50,317.5|140|40|80,417.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,237.5|230|150|100,487.5|230|150|100,images/group2/S8-202.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.","If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,92|88|92|85,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,15,gb|bg|b|g,participant1
568,How acceptable is the utterance below as an informative description of the picture?,4080|5692|7924|11756,50,362.5|138.33333333333331|80|40,362.5|178.33333333333331|80|40,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,seesaw,NA,images/group2/S42-806.jpg,NA,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",84|84|84|87,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,16,b|bg|g|gb,participant1
568,How acceptable is the utterance below as an informative description of the picture?,8054|9574|12861|15166,50,292.5|140|40|80,432.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S30-805.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,67|70|72|70,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,17,bg|gb|b|g,participant1
568,How acceptable is the utterance below as an informative description of the picture?,10407|13231|15103|17159,50,282.5|140|40|80,437.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S22-468.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,61|66|66|68,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,18,gb|g|bg|b,participant1
568,How acceptable is the utterance below as an informative description of the picture?,5358|11128|16750|22194,50,287.5|140|40|80,437.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,212.5|230|150|100,512.5|230|150|100,images/group2/S83-1609.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",81|58|63|92,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,19,gb|b|g|bg,participant1
568,How acceptable is the utterance below as an informative description of the picture?,9878|15800|20359|24431,50,292.5|40|40|80,437.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,250|180|75|200,475|230|75|100,images/group2/S20-468.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,86|85|84|67,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,20,g|bg|gb|b,participant1
568,How acceptable is the utterance below as an informative description of the picture?,5255|10151|13903|20167,50,282.5|40|40|80,442.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,250|180|75|200,475|230|75|100,images/group2/S32-806.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",31|24|33|79,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,21,g|gb|b|bg,participant1
568,How acceptable is the utterance below as an informative description of the picture?,5398|8743|11575|14750,50,302.5|160|80|40,417.5|40|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,275|230|75|100,450|180|75|200,images/group2/S34-806.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",20|25|77|78,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,22,g|b|bg|gb,participant1
568,How acceptable is the utterance below as an informative description of the picture?,4527|6495|8702|10462,50,282.5|140|40|80,432.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S12-203.jpg,NA,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",28|24|23|15,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,23,b|gb|g|bg,participant1
568,How acceptable is the utterance below as an informative description of the picture?,4439|11112|15087|17831,50,292.5|40|40|80,442.5|140|40|80,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,250|180|75|200,475|230|75|100,images/group2/S10-203.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,88|88|84|71,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,24,gb|g|bg|b,participant1
568,How acceptable is the utterance below as an informative description of the picture?,7894|10191|11847|13567,50,335|160|80|40,365|120|80|40,NA,Higher Degree,1580407021187,13,female,English,completely inacceptable,completely acceptable,362.5|230|75|100,NA,images/group2/S54-806.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,81|83|85|87,Thu Jan 30 2020 17:43:02 GMT+0000 (GMT Standard Time),1580406182705,13.9747,slider_main,25,gb|b|bg|g,participant1
567,NA,53991,22,292.5|140||80,437.5|160|80|40,NA,Graduated College,1580388559947,13,male,English,NA,NA,250|230|75|100,475|230|75|100,NA,NA,NA,NA,NA,NA,100|100|67|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,train1,1,b|gb|bg|g,participant2
567,NA,38177,22,292.5|40||80,442.5|140|40|80,NA,Graduated College,1580388559947,13,male,English,NA,NA,212.5|180|150|200,512.5|230|150|100,NA,NA,NA,NA,NA,NA,100|95|95|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,train2,2,b|bg|gb|g,participant2
567,NA,48228,22,374.66511861271107|140||80,372.64259672377136|60|40|80,NA,Graduated College,1580388559947,13,male,English,NA,NA,362.5|230|150|100,NA,NA,NA,NA,NA,NA,NA,22|28|0|40,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,train3,3,gb|g|b|bg,participant2
567,NA,28741,22,410.48138368034296|78.33333333333331||80,389.1258180663348|158.33333333333331|40|80,NA,Graduated College,1580388559947,13,male,English,NA,NA,seesaw,NA,NA,NA,NA,NA,NA,NA,84|100|100|57,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,train4,4,b|g|bg|gb,participant2
567,How acceptable is the utterance below as an informative description of the picture?,7872|24691|28766|30811,22,282.5|140|40|80,437.5|140|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S22-468.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,The <b>blue</b> block <b>will</b> touch the ground.,100|100|100|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,1,bg|gb|g|b,participant2
567,How acceptable is the utterance below as an informative description of the picture?,50177|58889|62348|69046,22,282.5|40|40|80,442.5|140|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,250|180|75|200,475|230|75|100,images/group2/S32-806.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,25|92|58|77,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,2,bg|g|gb|b,participant2
567,How acceptable is the utterance below as an informative description of the picture?,8570|11925|14067|18790,22,335|160|80|40,375|100|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,362.5|230|75|100,NA,images/group2/S59-1007.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,0|59|64|95,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,3,g|bg|gb|b,participant2
567,How acceptable is the utterance below as an informative description of the picture?,4592|12354|16302|22572,22,292.5|40|40|80,432.5|40|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,250|180|75|200,475|180|75|200,images/group2/S1-121.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",100|100|72|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,4,g|gb|b|bg,participant2
567,How acceptable is the utterance below as an informative description of the picture?,9193|12055|61042|64797,22,292.5|40|40|80,442.5|140|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,250|180|75|200,475|230|75|100,images/group2/S10-203.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.","If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",100|0|0|0,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,5,g|b|bg|gb,participant2
567,How acceptable is the utterance below as an informative description of the picture?,3311|5817|11772|16295,22,287.5|140|40|80,437.5|140|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,212.5|230|150|100,512.5|230|150|100,images/group2/S83-1609.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.","If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",100|100|77|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,6,g|b|gb|bg,participant2
567,How acceptable is the utterance below as an informative description of the picture?,5238|6919|14261|15775,22,320|140|40|80,400|140|40|80,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,300|230|50|100,425|230|50|100,images/group2/S63-1039.jpg,NA,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.","If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,0|0|0|0,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,7,gb|bg|b|g,participant2
567,How acceptable is the utterance below as an informative description of the picture?,17393|24325|25970|31012,22,335|160|80|40,365|120|80|40,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,362.5|230|75|100,NA,images/group2/S54-806.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.","If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,16|0|59|94,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,8,g|gb|bg|b,participant2
567,How acceptable is the utterance below as an informative description of the picture?,11315|18221|21499|26849,22,377.5|120|80|40,347.5|160|80|40,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,362.5|230|150|100,NA,images/group2/S30-805-dep.jpg,NA,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",0|0|0|0,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,9,g|bg|b|gb,participant2
567,How acceptable is the utterance below as an informative description of the picture?,10867|15260|17567|22821,22,262.5|178.33333333333331|80|40,462.5|178.33333333333331|80|40,NA,Graduated College,1580388559947,13,male,English,completely inacceptable,completely acceptable,seesaw,NA,images/group2/S89-1642-dep.jpg,NA,"If the <b>blue</b> block <b>will</b> touch the ground, the <b>green</b> block <b>will</b> also touch the ground.",The <b>blue</b> block <b>will</b> touch the ground.,The <b>green</b> block <b>will</b> touch the ground.,"If the <b>green</b> block <b>will</b> touch the ground, the <b>blue</b> block <b>will</b> also touch the ground.",0|0|0|100,Thu Jan 30 2020 12:16:50 GMT+0000 (Greenwich Mean Time),1580386610416,32.49218333333334,slider_main,10,bg|b|g|gb,participant2
